ID,Date,Geschlecht,Alter,Frage,Antwort,Altersgruppe,Kategorie,FrageNummer
88,16.10.2022,Mann,28.0,16,3.0,26-35,3,2
91,18.10.2022,Frau,28.0,16,,26-35,3,2
92,21.10.2022,Mann,28.0,16,5.0,26-35,3,2
94,25.10.2022,Mann,28.0,16,4.0,26-35,3,2
102,25.10.2022,Mann,28.0,16,3.0,26-35,3,2
105,25.10.2022,Mann,28.0,16,3.0,26-35,3,2
112,26.10.2022,Mann,28.0,16,5.0,26-35,3,2
116,29.10.2022,Mann,28.0,16,4.0,26-35,3,2
103,25.10.2022,Frau,29.0,16,3.0,26-35,3,2
106,25.10.2022,Mann,29.0,16,3.0,26-35,3,2
109,26.10.2022,Mann,29.0,16,2.0,26-35,3,2
110,26.10.2022,Mann,29.0,16,1.0,26-35,3,2
62,15.10.2022,Frau,32.0,16,3.0,26-35,3,2
64,15.10.2022,Frau,32.0,16,,26-35,3,2
100,25.10.2022,Frau,35.0,16,2.0,26-35,3,2
108,25.10.2022,Frau,35.0,16,4.0,26-35,3,2
73,15.10.2022,Mann,37.0,16,1.0,36-45,3,2
65,15.10.2022,Frau,41.0,16,,36-45,3,2
70,15.10.2022,Frau,41.0,16,2.0,36-45,3,2
60,15.10.2022,Frau,47.0,16,3.0,46-55,3,2
61,15.10.2022,Mann,47.0,16,,46-55,3,2
63,15.10.2022,Mann,50.0,16,1.0,46-55,3,2
98,25.10.2022,Mann,50.0,16,2.0,46-55,3,2
93,21.10.2022,Frau,52.0,16,3.0,46-55,3,2
56,15.10.2022,Frau,53.0,16,1.0,46-55,3,2
67,15.10.2022,Mann,54.0,16,3.0,46-55,3,2
84,16.10.2022,,54.0,16,1.0,46-55,3,2
59,15.10.2022,Mann,55.0,16,2.0,46-55,3,2
71,15.10.2022,Mann,55.0,16,2.0,46-55,3,2
55,15.10.2022,Frau,56.0,16,1.0,56-65,3,2
58,15.10.2022,Mann,56.0,16,3.0,56-65,3,2
69,15.10.2022,Frau,56.0,16,3.0,56-65,3,2
118,11.11.2022,Frau,58.0,16,1.0,56-65,3,2
66,15.10.2022,Frau,62.0,16,,56-65,3,2
95,25.10.2022,Frau,67.0,16,2.0,66-75,3,2
101,25.10.2022,Frau,67.0,16,1.0,66-75,3,2
104,25.10.2022,Mann,70.0,16,1.0,66-75,3,2
111,26.10.2022,Mann,73.0,16,2.0,66-75,3,2
51,11.10.2022,,,16,4.0,,3,2
53,11.10.2022,,,16,2.0,,3,2
54,12.10.2022,,,16,3.0,,3,2
72,15.10.2022,Frau,,16,,,3,2
117,01.11.2022,Mann,18.0,17,4.0,18-25,2,2
57,15.10.2022,Frau,21.0,17,3.0,18-25,2,2
68,15.10.2022,Mann,21.0,17,5.0,18-25,2,2
80,16.10.2022,Frau,21.0,17,2.0,18-25,2,2
81,16.10.2022,Frau,21.0,17,3.0,18-25,2,2
79,16.10.2022,Mann,23.0,17,1.0,18-25,2,2
82,16.10.2022,Frau,23.0,17,1.0,18-25,2,2
89,16.10.2022,Mann,23.0,17,1.0,18-25,2,2
114,28.10.2022,Frau,23.0,17,1.0,18-25,2,2
115,28.10.2022,Frau,23.0,17,2.0,18-25,2,2
74,15.10.2022,Frau,24.0,17,4.0,18-25,2,2
78,16.10.2022,Frau,24.0,17,,18-25,2,2
83,16.10.2022,Frau,24.0,17,1.0,18-25,2,2
85,16.10.2022,Mann,24.0,17,5.0,18-25,2,2
90,17.10.2022,Frau,24.0,17,3.0,18-25,2,2
75,16.10.2022,Mann,25.0,17,4.0,18-25,2,2
97,25.10.2022,Frau,25.0,17,2.0,18-25,2,2
113,27.10.2022,Frau,25.0,17,1.0,18-25,2,2
77,16.10.2022,Mann,26.0,17,4.0,26-35,2,2
96,25.10.2022,Mann,26.0,17,3.0,26-35,2,2
76,16.10.2022,Mann,27.0,17,2.0,26-35,2,2
86,16.10.2022,Frau,28.0,17,3.0,26-35,2,2
87,16.10.2022,Mann,28.0,17,3.0,26-35,2,2
88,16.10.2022,Mann,28.0,17,2.0,26-35,2,2
91,18.10.2022,Frau,28.0,17,,26-35,2,2
92,21.10.2022,Mann,28.0,17,5.0,26-35,2,2
94,25.10.2022,Mann,28.0,17,1.0,26-35,2,2
102,25.10.2022,Mann,28.0,17,3.0,26-35,2,2
105,25.10.2022,Mann,28.0,17,4.0,26-35,2,2
112,26.10.2022,Mann,28.0,17,2.0,26-35,2,2
116,29.10.2022,Mann,28.0,17,1.0,26-35,2,2
103,25.10.2022,Frau,29.0,17,3.0,26-35,2,2
106,25.10.2022,Mann,29.0,17,2.0,26-35,2,2
109,26.10.2022,Mann,29.0,17,2.0,26-35,2,2
110,26.10.2022,Mann,29.0,17,4.0,26-35,2,2
62,15.10.2022,Frau,32.0,17,3.0,26-35,2,2
64,15.10.2022,Frau,32.0,17,,26-35,2,2
100,25.10.2022,Frau,35.0,17,4.0,26-35,2,2
108,25.10.2022,Frau,35.0,17,2.0,26-35,2,2
73,15.10.2022,Mann,37.0,17,5.0,36-45,2,2
65,15.10.2022,Frau,41.0,17,,36-45,2,2
70,15.10.2022,Frau,41.0,17,2.0,36-45,2,2
60,15.10.2022,Frau,47.0,17,4.0,46-55,2,2
61,15.10.2022,Mann,47.0,17,,46-55,2,2
63,15.10.2022,Mann,50.0,17,5.0,46-55,2,2
98,25.10.2022,Mann,50.0,17,5.0,46-55,2,2
93,21.10.2022,Frau,52.0,17,2.0,46-55,2,2
56,15.10.2022,Frau,53.0,17,5.0,46-55,2,2
67,15.10.2022,Mann,54.0,17,4.0,46-55,2,2
84,16.10.2022,,54.0,17,,46-55,2,2
59,15.10.2022,Mann,55.0,17,4.0,46-55,2,2
71,15.10.2022,Mann,55.0,17,4.0,46-55,2,2
55,15.10.2022,Frau,56.0,17,4.0,56-65,2,2
58,15.10.2022,Mann,56.0,17,5.0,56-65,2,2
69,15.10.2022,Frau,56.0,17,4.0,56-65,2,2
118,11.11.2022,Frau,58.0,17,1.0,56-65,2,2
66,15.10.2022,Frau,62.0,17,,56-65,2,2
95,25.10.2022,Frau,67.0,17,5.0,66-75,2,2
101,25.10.2022,Frau,67.0,17,5.0,66-75,2,2
104,25.10.2022,Mann,70.0,17,2.0,66-75,2,2
111,26.10.2022,Mann,73.0,17,2.0,66-75,2,2
51,11.10.2022,,,17,5.0,,2,2
53,11.10.2022,,,17,1.0,,2,2
54,12.10.2022,,,17,4.0,,2,2
72,15.10.2022,Frau,,17,,,2,2
117,01.11.2022,Mann,18.0,18,5.0,18-25,3,3
57,15.10.2022,Frau,21.0,18,1.0,18-25,3,3
68,15.10.2022,Mann,21.0,18,1.0,18-25,3,3
80,16.10.2022,Frau,21.0,18,2.0,18-25,3,3
81,16.10.2022,Frau,21.0,18,2.0,18-25,3,3
79,16.10.2022,Mann,23.0,18,2.0,18-25,3,3
82,16.10.2022,Frau,23.0,18,5.0,18-25,3,3
89,16.10.2022,Mann,23.0,18,4.0,18-25,3,3
114,28.10.2022,Frau,23.0,18,4.0,18-25,3,3
115,28.10.2022,Frau,23.0,18,2.0,18-25,3,3
74,15.10.2022,Frau,24.0,18,1.0,18-25,3,3
78,16.10.2022,Frau,24.0,18,,18-25,3,3
83,16.10.2022,Frau,24.0,18,2.0,18-25,3,3
85,16.10.2022,Mann,24.0,18,1.0,18-25,3,3
90,17.10.2022,Frau,24.0,18,1.0,18-25,3,3
75,16.10.2022,Mann,25.0,18,1.0,18-25,3,3
97,25.10.2022,Frau,25.0,18,2.0,18-25,3,3
113,27.10.2022,Frau,25.0,18,2.0,18-25,3,3
77,16.10.2022,Mann,26.0,18,1.0,26-35,3,3
96,25.10.2022,Mann,26.0,18,2.0,26-35,3,3
76,16.10.2022,Mann,27.0,18,2.0,26-35,3,3
86,16.10.2022,Frau,28.0,18,4.0,26-35,3,3
87,16.10.2022,Mann,28.0,18,2.0,26-35,3,3
88,16.10.2022,Mann,28.0,18,2.0,26-35,3,3
91,18.10.2022,Frau,28.0,18,,26-35,3,3
92,21.10.2022,Mann,28.0,18,5.0,26-35,3,3
94,25.10.2022,Mann,28.0,18,4.0,26-35,3,3
102,25.10.2022,Mann,28.0,18,1.0,26-35,3,3
105,25.10.2022,Mann,28.0,18,4.0,26-35,3,3
112,26.10.2022,Mann,28.0,18,2.0,26-35,3,3
116,29.10.2022,Mann,28.0,18,2.0,26-35,3,3
103,25.10.2022,Frau,29.0,18,1.0,26-35,3,3
106,25.10.2022,Mann,29.0,18,2.0,26-35,3,3
109,26.10.2022,Mann,29.0,18,3.0,26-35,3,3
110,26.10.2022,Mann,29.0,18,1.0,26-35,3,3
62,15.10.2022,Frau,32.0,18,4.0,26-35,3,3
64,15.10.2022,Frau,32.0,18,,26-35,3,3
100,25.10.2022,Frau,35.0,18,1.0,26-35,3,3
108,25.10.2022,Frau,35.0,18,4.0,26-35,3,3
73,15.10.2022,Mann,37.0,18,1.0,36-45,3,3
65,15.10.2022,Frau,41.0,18,,36-45,3,3
70,15.10.2022,Frau,41.0,18,3.0,36-45,3,3
60,15.10.2022,Frau,47.0,18,1.0,46-55,3,3
61,15.10.2022,Mann,47.0,18,,46-55,3,3
63,15.10.2022,Mann,50.0,18,1.0,46-55,3,3
98,25.10.2022,Mann,50.0,18,1.0,46-55,3,3
93,21.10.2022,Frau,52.0,18,1.0,46-55,3,3
56,15.10.2022,Frau,53.0,18,1.0,46-55,3,3
67,15.10.2022,Mann,54.0,18,1.0,46-55,3,3
84,16.10.2022,,54.0,18,1.0,46-55,3,3
59,15.10.2022,Mann,55.0,18,1.0,46-55,3,3
71,15.10.2022,Mann,55.0,18,1.0,46-55,3,3
55,15.10.2022,Frau,56.0,18,1.0,56-65,3,3
58,15.10.2022,Mann,56.0,18,1.0,56-65,3,3
69,15.10.2022,Frau,56.0,18,3.0,56-65,3,3
118,11.11.2022,Frau,58.0,18,1.0,56-65,3,3
66,15.10.2022,Frau,62.0,18,,56-65,3,3
95,25.10.2022,Frau,67.0,18,1.0,66-75,3,3
101,25.10.2022,Frau,67.0,18,1.0,66-75,3,3
104,25.10.2022,Mann,70.0,18,1.0,66-75,3,3
111,26.10.2022,Mann,73.0,18,2.0,66-75,3,3
51,11.10.2022,,,18,2.0,,3,3
53,11.10.2022,,,18,3.0,,3,3
54,12.10.2022,,,18,1.0,,3,3
72,15.10.2022,Frau,,18,,,3,3
117,01.11.2022,Mann,18.0,19,1.0,18-25,7,3
57,15.10.2022,Frau,21.0,19,2.0,18-25,7,3
68,15.10.2022,Mann,21.0,19,1.0,18-25,7,3
80,16.10.2022,Frau,21.0,19,3.0,18-25,7,3
81,16.10.2022,Frau,21.0,19,2.0,18-25,7,3
79,16.10.2022,Mann,23.0,19,4.0,18-25,7,3
82,16.10.2022,Frau,23.0,19,5.0,18-25,7,3
89,16.10.2022,Mann,23.0,19,4.0,18-25,7,3
114,28.10.2022,Frau,23.0,19,4.0,18-25,7,3
115,28.10.2022,Frau,23.0,19,2.0,18-25,7,3
74,15.10.2022,Frau,24.0,19,1.0,18-25,7,3
78,16.10.2022,Frau,24.0,19,,18-25,7,3
83,16.10.2022,Frau,24.0,19,3.0,18-25,7,3
85,16.10.2022,Mann,24.0,19,1.0,18-25,7,3
90,17.10.2022,Frau,24.0,19,1.0,18-25,7,3
75,16.10.2022,Mann,25.0,19,1.0,18-25,7,3
97,25.10.2022,Frau,25.0,19,3.0,18-25,7,3
113,27.10.2022,Frau,25.0,19,4.0,18-25,7,3
77,16.10.2022,Mann,26.0,19,1.0,26-35,7,3
96,25.10.2022,Mann,26.0,19,2.0,26-35,7,3
76,16.10.2022,Mann,27.0,19,3.0,26-35,7,3
86,16.10.2022,Frau,28.0,19,2.0,26-35,7,3
87,16.10.2022,Mann,28.0,19,4.0,26-35,7,3
88,16.10.2022,Mann,28.0,19,3.0,26-35,7,3
91,18.10.2022,Frau,28.0,19,,26-35,7,3
92,21.10.2022,Mann,28.0,19,5.0,26-35,7,3
94,25.10.2022,Mann,28.0,19,3.0,26-35,7,3
102,25.10.2022,Mann,28.0,19,2.0,26-35,7,3
105,25.10.2022,Mann,28.0,19,2.0,26-35,7,3
112,26.10.2022,Mann,28.0,19,3.0,26-35,7,3
116,29.10.2022,Mann,28.0,19,2.0,26-35,7,3
103,25.10.2022,Frau,29.0,19,2.0,26-35,7,3
106,25.10.2022,Mann,29.0,19,3.0,26-35,7,3
109,26.10.2022,Mann,29.0,19,3.0,26-35,7,3
110,26.10.2022,Mann,29.0,19,1.0,26-35,7,3
62,15.10.2022,Frau,32.0,19,2.0,26-35,7,3
64,15.10.2022,Frau,32.0,19,,26-35,7,3
100,25.10.2022,Frau,35.0,19,3.0,26-35,7,3
108,25.10.2022,Frau,35.0,19,4.0,26-35,7,3
73,15.10.2022,Mann,37.0,19,1.0,36-45,7,3
65,15.10.2022,Frau,41.0,19,,36-45,7,3
70,15.10.2022,Frau,41.0,19,,36-45,7,3
60,15.10.2022,Frau,47.0,19,1.0,46-55,7,3
61,15.10.2022,Mann,47.0,19,,46-55,7,3
63,15.10.2022,Mann,50.0,19,1.0,46-55,7,3
98,25.10.2022,Mann,50.0,19,1.0,46-55,7,3
93,21.10.2022,Frau,52.0,19,4.0,46-55,7,3
56,15.10.2022,Frau,53.0,19,1.0,46-55,7,3
67,15.10.2022,Mann,54.0,19,1.0,46-55,7,3
84,16.10.2022,,54.0,19,1.0,46-55,7,3
59,15.10.2022,Mann,55.0,19,1.0,46-55,7,3
71,15.10.2022,Mann,55.0,19,1.0,46-55,7,3
55,15.10.2022,Frau,56.0,19,1.0,56-65,7,3
58,15.10.2022,Mann,56.0,19,1.0,56-65,7,3
69,15.10.2022,Frau,56.0,19,4.0,56-65,7,3
118,11.11.2022,Frau,58.0,19,1.0,56-65,7,3
66,15.10.2022,Frau,62.0,19,,56-65,7,3
95,25.10.2022,Frau,67.0,19,1.0,66-75,7,3
101,25.10.2022,Frau,67.0,19,3.0,66-75,7,3
104,25.10.2022,Mann,70.0,19,1.0,66-75,7,3
111,26.10.2022,Mann,73.0,19,,66-75,7,3
51,11.10.2022,,,19,3.0,,7,3
53,11.10.2022,,,19,3.0,,7,3
54,12.10.2022,,,19,2.0,,7,3
72,15.10.2022,Frau,,19,,,7,3
117,01.11.2022,Mann,18.0,20,3.0,18-25,2,3
57,15.10.2022,Frau,21.0,20,1.0,18-25,2,3
68,15.10.2022,Mann,21.0,20,5.0,18-25,2,3
80,16.10.2022,Frau,21.0,20,2.0,18-25,2,3
81,16.10.2022,Frau,21.0,20,2.0,18-25,2,3
79,16.10.2022,Mann,23.0,20,4.0,18-25,2,3
82,16.10.2022,Frau,23.0,20,2.0,18-25,2,3
89,16.10.2022,Mann,23.0,20,2.0,18-25,2,3
114,28.10.2022,Frau,23.0,20,2.0,18-25,2,3
115,28.10.2022,Frau,23.0,20,2.0,18-25,2,3
74,15.10.2022,Frau,24.0,20,2.0,18-25,2,3
78,16.10.2022,Frau,24.0,20,,18-25,2,3
83,16.10.2022,Frau,24.0,20,3.0,18-25,2,3
85,16.10.2022,Mann,24.0,20,3.0,18-25,2,3
90,17.10.2022,Frau,24.0,20,3.0,18-25,2,3
75,16.10.2022,Mann,25.0,20,2.0,18-25,2,3
97,25.10.2022,Frau,25.0,20,1.0,18-25,2,3
113,27.10.2022,Frau,25.0,20,1.0,18-25,2,3
77,16.10.2022,Mann,26.0,20,3.0,26-35,2,3
96,25.10.2022,Mann,26.0,20,4.0,26-35,2,3
76,16.10.2022,Mann,27.0,20,3.0,26-35,2,3
86,16.10.2022,Frau,28.0,20,5.0,26-35,2,3
87,16.10.2022,Mann,28.0,20,2.0,26-35,2,3
88,16.10.2022,Mann,28.0,20,2.0,26-35,2,3
91,18.10.2022,Frau,28.0,20,,26-35,2,3
92,21.10.2022,Mann,28.0,20,5.0,26-35,2,3
94,25.10.2022,Mann,28.0,20,1.0,26-35,2,3
102,25.10.2022,Mann,28.0,20,,26-35,2,3
105,25.10.2022,Mann,28.0,20,1.0,26-35,2,3
112,26.10.2022,Mann,28.0,20,2.0,26-35,2,3
116,29.10.2022,Mann,28.0,20,2.0,26-35,2,3
103,25.10.2022,Frau,29.0,20,2.0,26-35,2,3
106,25.10.2022,Mann,29.0,20,3.0,26-35,2,3
109,26.10.2022,Mann,29.0,20,1.0,26-35,2,3
110,26.10.2022,Mann,29.0,20,1.0,26-35,2,3
62,15.10.2022,Frau,32.0,20,2.0,26-35,2,3
64,15.10.2022,Frau,32.0,20,,26-35,2,3
100,25.10.2022,Frau,35.0,20,1.0,26-35,2,3
108,25.10.2022,Frau,35.0,20,2.0,26-35,2,3
73,15.10.2022,Mann,37.0,20,1.0,36-45,2,3
65,15.10.2022,Frau,41.0,20,,36-45,2,3
70,15.10.2022,Frau,41.0,20,2.0,36-45,2,3
60,15.10.2022,Frau,47.0,20,3.0,46-55,2,3
61,15.10.2022,Mann,47.0,20,,46-55,2,3
63,15.10.2022,Mann,50.0,20,1.0,46-55,2,3
98,25.10.2022,Mann,50.0,20,5.0,46-55,2,3
93,21.10.2022,Frau,52.0,20,1.0,46-55,2,3
56,15.10.2022,Frau,53.0,20,3.0,46-55,2,3
67,15.10.2022,Mann,54.0,20,1.0,46-55,2,3
84,16.10.2022,,54.0,20,2.0,46-55,2,3
59,15.10.2022,Mann,55.0,20,1.0,46-55,2,3
71,15.10.2022,Mann,55.0,20,1.0,46-55,2,3
55,15.10.2022,Frau,56.0,20,1.0,56-65,2,3
58,15.10.2022,Mann,56.0,20,2.0,56-65,2,3
69,15.10.2022,Frau,56.0,20,1.0,56-65,2,3
118,11.11.2022,Frau,58.0,20,2.0,56-65,2,3
66,15.10.2022,Frau,62.0,20,,56-65,2,3
95,25.10.2022,Frau,67.0,20,1.0,66-75,2,3
101,25.10.2022,Frau,67.0,20,1.0,66-75,2,3
104,25.10.2022,Mann,70.0,20,1.0,66-75,2,3
111,26.10.2022,Mann,73.0,20,2.0,66-75,2,3
51,11.10.2022,,,20,2.0,,2,3
53,11.10.2022,,,20,2.0,,2,3
54,12.10.2022,,,20,3.0,,2,3
72,15.10.2022,Frau,,20,,,2,3
117,01.11.2022,Mann,18.0,21,5.0,18-25,6,2
57,15.10.2022,Frau,21.0,21,1.0,18-25,6,2
68,15.10.2022,Mann,21.0,21,1.0,18-25,6,2
80,16.10.2022,Frau,21.0,21,4.0,18-25,6,2
81,16.10.2022,Frau,21.0,21,4.0,18-25,6,2
79,16.10.2022,Mann,23.0,21,4.0,18-25,6,2
82,16.10.2022,Frau,23.0,21,3.0,18-25,6,2
89,16.10.2022,Mann,23.0,21,5.0,18-25,6,2
114,28.10.2022,Frau,23.0,21,5.0,18-25,6,2
115,28.10.2022,Frau,23.0,21,2.0,18-25,6,2
74,15.10.2022,Frau,24.0,21,4.0,18-25,6,2
78,16.10.2022,Frau,24.0,21,,18-25,6,2
83,16.10.2022,Frau,24.0,21,5.0,18-25,6,2
85,16.10.2022,Mann,24.0,21,2.0,18-25,6,2
90,17.10.2022,Frau,24.0,21,3.0,18-25,6,2
75,16.10.2022,Mann,25.0,21,2.0,18-25,6,2
97,25.10.2022,Frau,25.0,21,2.0,18-25,6,2
113,27.10.2022,Frau,25.0,21,4.0,18-25,6,2
77,16.10.2022,Mann,26.0,21,1.0,26-35,6,2
96,25.10.2022,Mann,26.0,21,2.0,26-35,6,2
76,16.10.2022,Mann,27.0,21,4.0,26-35,6,2
86,16.10.2022,Frau,28.0,21,5.0,26-35,6,2
87,16.10.2022,Mann,28.0,21,3.0,26-35,6,2
88,16.10.2022,Mann,28.0,21,3.0,26-35,6,2
91,18.10.2022,Frau,28.0,21,,26-35,6,2
92,21.10.2022,Mann,28.0,21,5.0,26-35,6,2
94,25.10.2022,Mann,28.0,21,4.0,26-35,6,2
102,25.10.2022,Mann,28.0,21,2.0,26-35,6,2
105,25.10.2022,Mann,28.0,21,4.0,26-35,6,2
112,26.10.2022,Mann,28.0,21,1.0,26-35,6,2
116,29.10.2022,Mann,28.0,21,3.0,26-35,6,2
103,25.10.2022,Frau,29.0,21,5.0,26-35,6,2
106,25.10.2022,Mann,29.0,21,4.0,26-35,6,2
109,26.10.2022,Mann,29.0,21,4.0,26-35,6,2
110,26.10.2022,Mann,29.0,21,1.0,26-35,6,2
62,15.10.2022,Frau,32.0,21,4.0,26-35,6,2
64,15.10.2022,Frau,32.0,21,,26-35,6,2
100,25.10.2022,Frau,35.0,21,1.0,26-35,6,2
108,25.10.2022,Frau,35.0,21,4.0,26-35,6,2
73,15.10.2022,Mann,37.0,21,5.0,36-45,6,2
65,15.10.2022,Frau,41.0,21,,36-45,6,2
70,15.10.2022,Frau,41.0,21,2.0,36-45,6,2
60,15.10.2022,Frau,47.0,21,3.0,46-55,6,2
61,15.10.2022,Mann,47.0,21,,46-55,6,2
63,15.10.2022,Mann,50.0,21,1.0,46-55,6,2
98,25.10.2022,Mann,50.0,21,3.0,46-55,6,2
93,21.10.2022,Frau,52.0,21,2.0,46-55,6,2
56,15.10.2022,Frau,53.0,21,5.0,46-55,6,2
67,15.10.2022,Mann,54.0,21,2.0,46-55,6,2
84,16.10.2022,,54.0,21,5.0,46-55,6,2
59,15.10.2022,Mann,55.0,21,4.0,46-55,6,2
71,15.10.2022,Mann,55.0,21,5.0,46-55,6,2
55,15.10.2022,Frau,56.0,21,1.0,56-65,6,2
58,15.10.2022,Mann,56.0,21,2.0,56-65,6,2
69,15.10.2022,Frau,56.0,21,2.0,56-65,6,2
118,11.11.2022,Frau,58.0,21,4.0,56-65,6,2
66,15.10.2022,Frau,62.0,21,,56-65,6,2
95,25.10.2022,Frau,67.0,21,,66-75,6,2
101,25.10.2022,Frau,67.0,21,1.0,66-75,6,2
104,25.10.2022,Mann,70.0,21,1.0,66-75,6,2
111,26.10.2022,Mann,73.0,21,3.0,66-75,6,2
51,11.10.2022,,,21,4.0,,6,2
53,11.10.2022,,,21,5.0,,6,2
54,12.10.2022,,,21,2.0,,6,2
72,15.10.2022,Frau,,21,,,6,2
117,01.11.2022,Mann,18.0,22,1.0,18-25,5,3
57,15.10.2022,Frau,21.0,22,2.0,18-25,5,3
68,15.10.2022,Mann,21.0,22,1.0,18-25,5,3
80,16.10.2022,Frau,21.0,22,1.0,18-25,5,3
81,16.10.2022,Frau,21.0,22,1.0,18-25,5,3
79,16.10.2022,Mann,23.0,22,5.0,18-25,5,3
82,16.10.2022,Frau,23.0,22,3.0,18-25,5,3
89,16.10.2022,Mann,23.0,22,2.0,18-25,5,3
114,28.10.2022,Frau,23.0,22,4.0,18-25,5,3
115,28.10.2022,Frau,23.0,22,2.0,18-25,5,3
74,15.10.2022,Frau,24.0,22,2.0,18-25,5,3
78,16.10.2022,Frau,24.0,22,,18-25,5,3
83,16.10.2022,Frau,24.0,22,4.0,18-25,5,3
85,16.10.2022,Mann,24.0,22,1.0,18-25,5,3
90,17.10.2022,Frau,24.0,22,1.0,18-25,5,3
75,16.10.2022,Mann,25.0,22,1.0,18-25,5,3
97,25.10.2022,Frau,25.0,22,2.0,18-25,5,3
113,27.10.2022,Frau,25.0,22,3.0,18-25,5,3
77,16.10.2022,Mann,26.0,22,1.0,26-35,5,3
96,25.10.2022,Mann,26.0,22,2.0,26-35,5,3
76,16.10.2022,Mann,27.0,22,4.0,26-35,5,3
86,16.10.2022,Frau,28.0,22,3.0,26-35,5,3
87,16.10.2022,Mann,28.0,22,1.0,26-35,5,3
88,16.10.2022,Mann,28.0,22,4.0,26-35,5,3
91,18.10.2022,Frau,28.0,22,,26-35,5,3
92,21.10.2022,Mann,28.0,22,5.0,26-35,5,3
94,25.10.2022,Mann,28.0,22,2.0,26-35,5,3
102,25.10.2022,Mann,28.0,22,1.0,26-35,5,3
105,25.10.2022,Mann,28.0,22,1.0,26-35,5,3
112,26.10.2022,Mann,28.0,22,2.0,26-35,5,3
116,29.10.2022,Mann,28.0,22,4.0,26-35,5,3
103,25.10.2022,Frau,29.0,22,3.0,26-35,5,3
106,25.10.2022,Mann,29.0,22,2.0,26-35,5,3
109,26.10.2022,Mann,29.0,22,2.0,26-35,5,3
110,26.10.2022,Mann,29.0,22,1.0,26-35,5,3
62,15.10.2022,Frau,32.0,22,4.0,26-35,5,3
64,15.10.2022,Frau,32.0,22,,26-35,5,3
100,25.10.2022,Frau,35.0,22,1.0,26-35,5,3
108,25.10.2022,Frau,35.0,22,3.0,26-35,5,3
73,15.10.2022,Mann,37.0,22,1.0,36-45,5,3
65,15.10.2022,Frau,41.0,22,,36-45,5,3
70,15.10.2022,Frau,41.0,22,2.0,36-45,5,3
60,15.10.2022,Frau,47.0,22,1.0,46-55,5,3
61,15.10.2022,Mann,47.0,22,,46-55,5,3
63,15.10.2022,Mann,50.0,22,1.0,46-55,5,3
98,25.10.2022,Mann,50.0,22,1.0,46-55,5,3
93,21.10.2022,Frau,52.0,22,2.0,46-55,5,3
56,15.10.2022,Frau,53.0,22,1.0,46-55,5,3
67,15.10.2022,Mann,54.0,22,1.0,46-55,5,3
84,16.10.2022,,54.0,22,1.0,46-55,5,3
59,15.10.2022,Mann,55.0,22,1.0,46-55,5,3
71,15.10.2022,Mann,55.0,22,2.0,46-55,5,3
55,15.10.2022,Frau,56.0,22,1.0,56-65,5,3
58,15.10.2022,Mann,56.0,22,1.0,56-65,5,3
69,15.10.2022,Frau,56.0,22,3.0,56-65,5,3
118,11.11.2022,Frau,58.0,22,3.0,56-65,5,3
66,15.10.2022,Frau,62.0,22,,56-65,5,3
95,25.10.2022,Frau,67.0,22,,66-75,5,3
101,25.10.2022,Frau,67.0,22,1.0,66-75,5,3
104,25.10.2022,Mann,70.0,22,1.0,66-75,5,3
111,26.10.2022,Mann,73.0,22,1.0,66-75,5,3
51,11.10.2022,,,22,1.0,,5,3
53,11.10.2022,,,22,5.0,,5,3
54,12.10.2022,,,22,2.0,,5,3
72,15.10.2022,Frau,,22,,,5,3
